dexnumber, species, form, type1, type2, base catch rate, base flee rate, stamina, attack, defense, quick moves, charge moves, elite quick moves, elite charge moves, third move dust, third move candy, purify dust, purify candy
106,HITMONLEE,NORMAL,POKEMON_TYPE_FIGHTING,,0.2,0.09, 137, 224, 181, LOW_KICK_FAST ROCK_SMASH_FAST,CLOSE_COMBAT LOW_SWEEP STONE_EDGE, , STOMP BRICK_BREAK, 75000,75, , 
106,HITMONLEE,PURIFIED,POKEMON_TYPE_FIGHTING,,0.2,0.09, 137, 224, 181, LOW_KICK_FAST ROCK_SMASH_FAST,CLOSE_COMBAT LOW_SWEEP STONE_EDGE, , STOMP BRICK_BREAK, 60000,60, , 
106,HITMONLEE,SHADOW,POKEMON_TYPE_FIGHTING,,0.05,0.09, 137, 224, 181, LOW_KICK_FAST ROCK_SMASH_FAST,CLOSE_COMBAT LOW_SWEEP STONE_EDGE, , STOMP BRICK_BREAK, 90000,90, 5000, 5
107,HITMONCHAN,,POKEMON_TYPE_FIGHTING,,0.2,0.09, 137, 193, 197, BULLET_PUNCH_FAST COUNTER_FAST,FIRE_PUNCH ICE_PUNCH THUNDER_PUNCH CLOSE_COMBAT POWER_UP_PUNCH, ROCK_SMASH_FAST, BRICK_BREAK, 75000,75, , 
107,HITMONCHAN,NORMAL,POKEMON_TYPE_FIGHTING,,0.2,0.09, 137, 193, 197, BULLET_PUNCH_FAST COUNTER_FAST,FIRE_PUNCH ICE_PUNCH THUNDER_PUNCH CLOSE_COMBAT POWER_UP_PUNCH, ROCK_SMASH_FAST, BRICK_BREAK, 75000,75, , 
107,HITMONCHAN,PURIFIED,POKEMON_TYPE_FIGHTING,,0.2,0.09, 137, 193, 197, BULLET_PUNCH_FAST COUNTER_FAST,FIRE_PUNCH ICE_PUNCH THUNDER_PUNCH CLOSE_COMBAT POWER_UP_PUNCH, ROCK_SMASH_FAST, BRICK_BREAK, 60000,60, , 
107,HITMONCHAN,SHADOW,POKEMON_TYPE_FIGHTING,,0.05,0.09, 137, 193, 197, BULLET_PUNCH_FAST COUNTER_FAST,FIRE_PUNCH ICE_PUNCH THUNDER_PUNCH CLOSE_COMBAT POWER_UP_PUNCH, ROCK_SMASH_FAST, BRICK_BREAK, 90000,90, 5000, 5
108,LICKITUNG,,POKEMON_TYPE_NORMAL,,0.2,0.09, 207, 108, 137, LICK_FAST ZEN_HEADBUTT_FAST,HYPER_BEAM STOMP POWER_WHIP, , BODY_SLAM, 50000,50, , 
109,KOFFING,,POKEMON_TYPE_POISON,,0.5,0.1, 120, 119, 141, TACKLE_FAST INFESTATION_FAST,SLUDGE SLUDGE_BOMB DARK_PULSE, , , 50000,50, , 
109,KOFFING,NORMAL,POKEMON_TYPE_POISON,,0.5,0.1, 120, 119, 141, TACKLE_FAST INFESTATION_FAST,SLUDGE SLUDGE_BOMB DARK_PULSE, , , 50000,50, , 
109,KOFFING,PURIFIED,POKEMON_TYPE_POISON,,0.5,0.1, 120, 119, 141, TACKLE_FAST INFESTATION_FAST,SLUDGE SLUDGE_BOMB DARK_PULSE, , , 40000,40, , 
109,KOFFING,SHADOW,POKEMON_TYPE_POISON,,0.05,0.1, 120, 119, 141, TACKLE_FAST INFESTATION_FAST,SLUDGE SLUDGE_BOMB DARK_PULSE, , , 60000,60, 3000, 3
110,WEEZING,,POKEMON_TYPE_POISON,,0.2,0.06, 163, 174, 197, TACKLE_FAST INFESTATION_FAST,SLUDGE_BOMB SHADOW_BALL DARK_PULSE THUNDERBOLT, , , 50000,50, , 
110,WEEZING,GALARIAN,POKEMON_TYPE_POISON,POKEMON_TYPE_FAIRY,0.2,0.06, 163, 174, 197, TACKLE_FAST,SLUDGE HYPER_BEAM PLAY_ROUGH HYPER_BEAM OVERHEAT, , , 50000,50, , 
110,WEEZING,NORMAL,POKEMON_TYPE_POISON,,0.2,0.06, 163, 174, 197, TACKLE_FAST INFESTATION_FAST,SLUDGE_BOMB SHADOW_BALL DARK_PULSE THUNDERBOLT, , , 50000,50, , 
110,WEEZING,PURIFIED,POKEMON_TYPE_POISON,,0.2,0.06, 163, 174, 197, TACKLE_FAST INFESTATION_FAST,SLUDGE_BOMB SHADOW_BALL DARK_PULSE THUNDERBOLT, , , 40000,40, , 
110,WEEZING,SHADOW,POKEMON_TYPE_POISON,,0.05,0.06, 163, 174, 197, TACKLE_FAST INFESTATION_FAST,SLUDGE_BOMB SHADOW_BALL DARK_PULSE THUNDERBOLT, , , 60000,60, 3000, 3
111,RHYHORN,,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.5,0.1, 190, 140, 127, MUD_SLAP_FAST ROCK_SMASH_FAST,BULLDOZE HORN_ATTACK STOMP, , , 50000,50, , 
111,RHYHORN,NORMAL,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.5,0.1, 190, 140, 127, MUD_SLAP_FAST ROCK_SMASH_FAST,BULLDOZE HORN_ATTACK STOMP, , , 50000,50, , 
111,RHYHORN,PURIFIED,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.5,0.1, 190, 140, 127, MUD_SLAP_FAST ROCK_SMASH_FAST,BULLDOZE HORN_ATTACK STOMP, , , 40000,40, , 
111,RHYHORN,SHADOW,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.05,0.1, 190, 140, 127, MUD_SLAP_FAST ROCK_SMASH_FAST,BULLDOZE HORN_ATTACK STOMP, , , 60000,60, 3000, 3
112,RHYDON,,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.05,0.06, 233, 222, 171, MUD_SLAP_FAST ROCK_SMASH_FAST,SURF EARTHQUAKE STONE_EDGE, , MEGAHORN, 50000,50, , 
112,RHYDON,NORMAL,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.05,0.06, 233, 222, 171, MUD_SLAP_FAST ROCK_SMASH_FAST,SURF EARTHQUAKE STONE_EDGE, , MEGAHORN, 50000,50, , 
112,RHYDON,PURIFIED,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.05,0.06, 233, 222, 171, MUD_SLAP_FAST ROCK_SMASH_FAST,SURF EARTHQUAKE STONE_EDGE, , MEGAHORN, 40000,40, , 
112,RHYDON,SHADOW,POKEMON_TYPE_GROUND,POKEMON_TYPE_ROCK,0.05,0.06, 233, 222, 171, MUD_SLAP_FAST ROCK_SMASH_FAST,SURF EARTHQUAKE STONE_EDGE, , MEGAHORN, 60000,60, 3000, 3
113,CHANSEY,,POKEMON_TYPE_NORMAL,,0.2,0.09, 487, 60, 128, POUND_FAST ZEN_HEADBUTT_FAST,PSYCHIC HYPER_BEAM DAZZLING_GLEAM, , , 75000,75, , 
114,TANGELA,,POKEMON_TYPE_GRASS,,0.4,0.09, 163, 183, 169, VINE_WHIP_FAST INFESTATION_FAST,GRASS_KNOT SLUDGE_BOMB SOLAR_BEAM, , POWER_WHIP, 50000,50, , 
114,TANGELA,NORMAL,POKEMON_TYPE_GRASS,,0.4,0.09, 163, 183, 169, VINE_WHIP_FAST INFESTATION_FAST,GRASS_KNOT SLUDGE_BOMB SOLAR_BEAM, , POWER_WHIP, 50000,50, , 
114,TANGELA,PURIFIED,POKEMON_TYPE_GRASS,,0.4,0.09, 163, 183, 169, VINE_WHIP_FAST INFESTATION_FAST,GRASS_KNOT SLUDGE_BOMB SOLAR_BEAM, , POWER_WHIP, 40000,40, , 
114,TANGELA,SHADOW,POKEMON_TYPE_GRASS,,0.05,0.09, 163, 183, 169, VINE_WHIP_FAST INFESTATION_FAST,GRASS_KNOT SLUDGE_BOMB SOLAR_BEAM, , POWER_WHIP, 60000,60, 3000, 3
115,KANGASKHAN,,POKEMON_TYPE_NORMAL,,0.2,0.09, 233, 181, 165, MUD_SLAP_FAST LOW_KICK_FAST,CRUNCH EARTHQUAKE OUTRAGE POWER_UP_PUNCH, , BRICK_BREAK STOMP, 50000,50, , 
115,KANGASKHAN,NORMAL,POKEMON_TYPE_NORMAL,,0.2,0.09, 233, 181, 165, MUD_SLAP_FAST LOW_KICK_FAST,CRUNCH EARTHQUAKE OUTRAGE POWER_UP_PUNCH, , BRICK_BREAK STOMP, 50000,50, , 
115,KANGASKHAN,PURIFIED,POKEMON_TYPE_NORMAL,,0.2,0.09, 233, 181, 165, MUD_SLAP_FAST LOW_KICK_FAST,CRUNCH EARTHQUAKE OUTRAGE POWER_UP_PUNCH, , BRICK_BREAK STOMP, 40000,40, , 
115,KANGASKHAN,SHADOW,POKEMON_TYPE_NORMAL,,0.05,0.09, 233, 181, 165, MUD_SLAP_FAST LOW_KICK_FAST,CRUNCH EARTHQUAKE OUTRAGE POWER_UP_PUNCH, , BRICK_BREAK STOMP, 60000,60, 3000, 3
116,HORSEA,,POKEMON_TYPE_WATER,,0.5,0.1, 102, 129, 103, WATER_GUN_FAST BUBBLE_FAST,BUBBLE_BEAM DRAGON_PULSE FLASH_CANNON, , , 50000,50, , 
116,HORSEA,NORMAL,POKEMON_TYPE_WATER,,0.5,0.1, 102, 129, 103, WATER_GUN_FAST BUBBLE_FAST,BUBBLE_BEAM DRAGON_PULSE FLASH_CANNON, , , 50000,50, , 
116,HORSEA,PURIFIED,POKEMON_TYPE_WATER,,0.5,0.1, 102, 129, 103, WATER_GUN_FAST BUBBLE_FAST,BUBBLE_BEAM DRAGON_PULSE FLASH_CANNON, , , 40000,40, , 
116,HORSEA,SHADOW,POKEMON_TYPE_WATER,,0.05,0.1, 102, 129, 103, WATER_GUN_FAST BUBBLE_FAST,BUBBLE_BEAM DRAGON_PULSE FLASH_CANNON, , , 60000,60, 3000, 3
117,SEADRA,,POKEMON_TYPE_WATER,,0.2,0.06, 146, 187, 156, WATER_GUN_FAST DRAGON_BREATH_FAST,AURORA_BEAM DRAGON_PULSE HYDRO_PUMP, , BLIZZARD, 50000,50, , 
117,SEADRA,NORMAL,POKEMON_TYPE_WATER,,0.2,0.06, 146, 187, 156, WATER_GUN_FAST DRAGON_BREATH_FAST,AURORA_BEAM DRAGON_PULSE HYDRO_PUMP, , BLIZZARD, 50000,50, , 
117,SEADRA,PURIFIED,POKEMON_TYPE_WATER,,0.2,0.06, 146, 187, 156, WATER_GUN_FAST DRAGON_BREATH_FAST,AURORA_BEAM DRAGON_PULSE HYDRO_PUMP, , BLIZZARD, 40000,40, , 
117,SEADRA,SHADOW,POKEMON_TYPE_WATER,,0.05,0.06, 146, 187, 156, WATER_GUN_FAST DRAGON_BREATH_FAST,AURORA_BEAM DRAGON_PULSE HYDRO_PUMP, , BLIZZARD, 60000,60, 3000, 3
118,GOLDEEN,,POKEMON_TYPE_WATER,,0.5,0.15, 128, 123, 110, PECK_FAST MUD_SHOT_FAST,WATER_PULSE HORN_ATTACK AQUA_TAIL, , , 50000,50, , 
119,SEAKING,,POKEMON_TYPE_WATER,,0.2,0.07, 190, 175, 147, PECK_FAST WATERFALL_FAST,ICE_BEAM WATER_PULSE MEGAHORN, POISON_JAB_FAST, ICY_WIND DRILL_RUN, 50000,50, , 
120,STARYU,,POKEMON_TYPE_WATER,,0.5,0.15, 102, 137, 112, TACKLE_FAST WATER_GUN_FAST,SWIFT BUBBLE_BEAM POWER_GEM, , , 50000,50, , 
121,STARMIE,,POKEMON_TYPE_WATER,POKEMON_TYPE_PSYCHIC,0.2,0.06, 155, 210, 184, HIDDEN_POWER_FAST WATER_GUN_FAST,HYDRO_PUMP POWER_GEM PSYCHIC THUNDER ICE_BEAM, TACKLE_FAST, , 50000,50, , 
122,MR_MIME,,POKEMON_TYPE_PSYCHIC,POKEMON_TYPE_FAIRY,0.3,0.09, 120, 192, 205, CONFUSION_FAST ZEN_HEADBUTT_FAST,PSYBEAM PSYCHIC SHADOW_BALL, , , 75000,75, , 
122,MR_MIME,GALARIAN,POKEMON_TYPE_ICE,POKEMON_TYPE_PSYCHIC,0.3,0.09, 137, 183, 169, CONFUSION_FAST ZEN_HEADBUTT_FAST,PSYBEAM PSYCHIC ICE_PUNCH, , , 75000,75, , 
122,MR_MIME,NORMAL,POKEMON_TYPE_PSYCHIC,POKEMON_TYPE_FAIRY,0.3,0.09, 120, 192, 205, CONFUSION_FAST ZEN_HEADBUTT_FAST,PSYBEAM PSYCHIC SHADOW_BALL, , , 75000,75, , 
122,MR_MIME,PURIFIED,POKEMON_TYPE_PSYCHIC,POKEMON_TYPE_FAIRY,0.3,0.09, 120, 192, 205, CONFUSION_FAST ZEN_HEADBUTT_FAST,PSYBEAM PSYCHIC SHADOW_BALL, , , 75000,75, , 
122,MR_MIME,SHADOW,POKEMON_TYPE_PSYCHIC,POKEMON_TYPE_FAIRY,0.3,0.09, 120, 192, 205, CONFUSION_FAST ZEN_HEADBUTT_FAST,PSYBEAM PSYCHIC SHADOW_BALL, , , 75000,75, 3000, 3
123,SCYTHER,,POKEMON_TYPE_BUG,POKEMON_TYPE_FLYING,0.3,0.09, 172, 218, 170, FURY_CUTTER_FAST AIR_SLASH_FAST,NIGHT_SLASH X_SCISSOR AERIAL_ACE, STEEL_WING_FAST, BUG_BUZZ, 75000,75, , 
123,SCYTHER,NORMAL,POKEMON_TYPE_BUG,POKEMON_TYPE_FLYING,0.3,0.09, 172, 218, 170, FURY_CUTTER_FAST AIR_SLASH_FAST,NIGHT_SLASH X_SCISSOR AERIAL_ACE, STEEL_WING_FAST, BUG_BUZZ, 75000,75, , 
123,SCYTHER,PURIFIED,POKEMON_TYPE_BUG,POKEMON_TYPE_FLYING,0.3,0.09, 172, 218, 170, FURY_CUTTER_FAST AIR_SLASH_FAST,NIGHT_SLASH X_SCISSOR AERIAL_ACE, STEEL_WING_FAST, BUG_BUZZ, 60000,60, , 
123,SCYTHER,SHADOW,POKEMON_TYPE_BUG,POKEMON_TYPE_FLYING,0.05,0.09, 172, 218, 170, FURY_CUTTER_FAST AIR_SLASH_FAST,NIGHT_SLASH X_SCISSOR AERIAL_ACE, STEEL_WING_FAST, BUG_BUZZ, 90000,90, 5000, 5
124,JYNX,,POKEMON_TYPE_ICE,POKEMON_TYPE_PSYCHIC,0.3,0.09, 163, 223, 151, FROST_BREATH_FAST CONFUSION_FAST,DRAINING_KISS AVALANCHE PSYSHOCK FOCUS_BLAST, POUND_FAST, ICE_PUNCH, 75000,75, , 
125,ELECTABUZZ,,POKEMON_TYPE_ELECTRIC,,0.2,0.09, 163, 198, 158, THUNDER_SHOCK_FAST LOW_KICK_FAST,THUNDER_PUNCH THUNDERBOLT THUNDER, , , 75000,75, , 
125,ELECTABUZZ,NORMAL,POKEMON_TYPE_ELECTRIC,,0.2,0.09, 163, 198, 158, THUNDER_SHOCK_FAST LOW_KICK_FAST,THUNDER_PUNCH THUNDERBOLT THUNDER, , , 75000,75, , 
125,ELECTABUZZ,PURIFIED,POKEMON_TYPE_ELECTRIC,,0.2,0.09, 163, 198, 158, THUNDER_SHOCK_FAST LOW_KICK_FAST,THUNDER_PUNCH THUNDERBOLT THUNDER, , , 60000,60, , 
125,ELECTABUZZ,SHADOW,POKEMON_TYPE_ELECTRIC,,0.05,0.09, 163, 198, 158, THUNDER_SHOCK_FAST LOW_KICK_FAST,THUNDER_PUNCH THUNDERBOLT THUNDER, , , 90000,90, 5000, 5
126,MAGMAR,,POKEMON_TYPE_FIRE,,0.2,0.09, 163, 206, 154, EMBER_FAST KARATE_CHOP_FAST,FIRE_BLAST FIRE_PUNCH FLAMETHROWER, , , 75000,75, , 
126,MAGMAR,NORMAL,POKEMON_TYPE_FIRE,,0.2,0.09, 163, 206, 154, EMBER_FAST KARATE_CHOP_FAST,FIRE_BLAST FIRE_PUNCH FLAMETHROWER, , , 75000,75, , 
126,MAGMAR,PURIFIED,POKEMON_TYPE_FIRE,,0.2,0.09, 163, 206, 154, EMBER_FAST KARATE_CHOP_FAST,FIRE_BLAST FIRE_PUNCH FLAMETHROWER, , , 60000,60, , 
126,MAGMAR,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.09, 163, 206, 154, EMBER_FAST KARATE_CHOP_FAST,FIRE_BLAST FIRE_PUNCH FLAMETHROWER, , , 90000,90, 5000, 5
127,PINSIR,,POKEMON_TYPE_BUG,,0.3,0.09, 163, 238, 182, ROCK_SMASH_FAST BUG_BITE_FAST FURY_CUTTER_FAST,VICE_GRIP X_SCISSOR CLOSE_COMBAT SUPER_POWER, , SUBMISSION, 75000,75, , 
127,PINSIR,NORMAL,POKEMON_TYPE_BUG,,0.3,0.09, 163, 238, 182, ROCK_SMASH_FAST BUG_BITE_FAST FURY_CUTTER_FAST,VICE_GRIP X_SCISSOR CLOSE_COMBAT SUPER_POWER, , SUBMISSION, 75000,75, , 
127,PINSIR,PURIFIED,POKEMON_TYPE_BUG,,0.3,0.09, 163, 238, 182, ROCK_SMASH_FAST BUG_BITE_FAST FURY_CUTTER_FAST,VICE_GRIP X_SCISSOR CLOSE_COMBAT SUPER_POWER, , SUBMISSION, 60000,60, , 
127,PINSIR,SHADOW,POKEMON_TYPE_BUG,,0.05,0.09, 163, 238, 182, ROCK_SMASH_FAST BUG_BITE_FAST FURY_CUTTER_FAST,VICE_GRIP X_SCISSOR CLOSE_COMBAT SUPER_POWER, , SUBMISSION, 90000,90, 5000, 5
128,TAUROS,,POKEMON_TYPE_NORMAL,,0.3,0.09, 181, 198, 183, TACKLE_FAST ZEN_HEADBUTT_FAST,HORN_ATTACK IRON_HEAD EARTHQUAKE, , , 50000,50, , 
129,MAGIKARP,,POKEMON_TYPE_WATER,,0.7,0.15, 85, 29, 85, SPLASH_FAST,STRUGGLE, , , 10000,25, , 
129,MAGIKARP,NORMAL,POKEMON_TYPE_WATER,,0.7,0.15, 85, 29, 85, SPLASH_FAST,STRUGGLE, , , 10000,25, , 
129,MAGIKARP,PURIFIED,POKEMON_TYPE_WATER,,0.7,0.15, 85, 29, 85, SPLASH_FAST,STRUGGLE, , , 8000,20, , 
129,MAGIKARP,SHADOW,POKEMON_TYPE_WATER,,0.05,0.15, 85, 29, 85, SPLASH_FAST,STRUGGLE, , , 12000,30, 1000, 1
130,GYARADOS,,POKEMON_TYPE_WATER,POKEMON_TYPE_FLYING,0.1,0.07, 216, 237, 186, BITE_FAST WATERFALL_FAST DRAGON_BREATH_FAST,HYDRO_PUMP CRUNCH OUTRAGE TWISTER, DRAGON_TAIL_FAST, DRAGON_PULSE AQUA_TAIL, 10000,25, , 
130,GYARADOS,MEGA,POKEMON_TYPE_WATER,POKEMON_TYPE_DARK,0.1,0.07, 216, 292, 247, BITE_FAST WATERFALL_FAST DRAGON_BREATH_FAST,HYDRO_PUMP CRUNCH OUTRAGE TWISTER, DRAGON_TAIL_FAST, DRAGON_PULSE AQUA_TAIL, 10000,25, , 
130,GYARADOS,NORMAL,POKEMON_TYPE_WATER,POKEMON_TYPE_FLYING,0.1,0.07, 216, 237, 186, BITE_FAST WATERFALL_FAST DRAGON_BREATH_FAST,HYDRO_PUMP CRUNCH OUTRAGE TWISTER, DRAGON_TAIL_FAST, DRAGON_PULSE AQUA_TAIL, 10000,25, , 
130,GYARADOS,PURIFIED,POKEMON_TYPE_WATER,POKEMON_TYPE_FLYING,0.1,0.07, 216, 237, 186, BITE_FAST WATERFALL_FAST DRAGON_BREATH_FAST,HYDRO_PUMP CRUNCH OUTRAGE TWISTER, DRAGON_TAIL_FAST, DRAGON_PULSE AQUA_TAIL, 8000,20, , 
130,GYARADOS,SHADOW,POKEMON_TYPE_WATER,POKEMON_TYPE_FLYING,0.05,0.07, 216, 237, 186, BITE_FAST WATERFALL_FAST DRAGON_BREATH_FAST,HYDRO_PUMP CRUNCH OUTRAGE TWISTER, DRAGON_TAIL_FAST, DRAGON_PULSE AQUA_TAIL, 12000,30, 1000, 1
131,LAPRAS,,POKEMON_TYPE_WATER,POKEMON_TYPE_ICE,0.05,0.09, 277, 165, 174, FROST_BREATH_FAST WATER_GUN_FAST,HYDRO_PUMP SURF BLIZZARD SKULL_BASH, ICE_SHARD_FAST, DRAGON_PULSE ICE_BEAM, 75000,75, , 
131,LAPRAS,NORMAL,POKEMON_TYPE_WATER,POKEMON_TYPE_ICE,0.05,0.09, 277, 165, 174, FROST_BREATH_FAST WATER_GUN_FAST,HYDRO_PUMP SURF BLIZZARD SKULL_BASH, ICE_SHARD_FAST, DRAGON_PULSE ICE_BEAM, 75000,75, , 
131,LAPRAS,PURIFIED,POKEMON_TYPE_WATER,POKEMON_TYPE_ICE,0.05,0.09, 277, 165, 174, FROST_BREATH_FAST WATER_GUN_FAST,HYDRO_PUMP SURF BLIZZARD SKULL_BASH, ICE_SHARD_FAST, DRAGON_PULSE ICE_BEAM, 60000,60, , 
131,LAPRAS,SHADOW,POKEMON_TYPE_WATER,POKEMON_TYPE_ICE,0.05,0.09, 277, 165, 174, FROST_BREATH_FAST WATER_GUN_FAST,HYDRO_PUMP SURF BLIZZARD SKULL_BASH, ICE_SHARD_FAST, DRAGON_PULSE ICE_BEAM, 90000,90, 5000, 5
132,DITTO,,POKEMON_TYPE_NORMAL,,0.2,0.1, 134, 91, 91, TRANSFORM_FAST,STRUGGLE, , , 50000,50, , 
133,EEVEE,,POKEMON_TYPE_NORMAL,,0.4,0.1, 146, 104, 114, QUICK_ATTACK_FAST TACKLE_FAST,DIG SWIFT, , LAST_RESORT BODY_SLAM, 75000,75, , 
134,VAPOREON,,POKEMON_TYPE_WATER,,0.125,0.06, 277, 205, 161, WATER_GUN_FAST,WATER_PULSE HYDRO_PUMP AQUA_TAIL, , LAST_RESORT, 75000,75, , 
135,JOLTEON,,POKEMON_TYPE_ELECTRIC,,0.125,0.06, 163, 232, 182, THUNDER_SHOCK_FAST VOLT_SWITCH_FAST,DISCHARGE THUNDERBOLT THUNDER, , LAST_RESORT, 75000,75, , 
136,FLAREON,,POKEMON_TYPE_FIRE,,0.125,0.06, 163, 246, 179, EMBER_FAST FIRE_SPIN_FAST,FIRE_BLAST FLAMETHROWER OVERHEAT, , LAST_RESORT HEAT_WAVE, 75000,75, , 
137,PORYGON,,POKEMON_TYPE_NORMAL,,0.4,0.09, 163, 153, 136, CHARGE_BEAM_FAST HIDDEN_POWER_FAST,SOLAR_BEAM HYPER_BEAM ZAP_CANNON, TACKLE_FAST ZEN_HEADBUTT_FAST, SIGNAL_BEAM PSYBEAM DISCHARGE, 50000,50, , 
137,PORYGON,NORMAL,POKEMON_TYPE_NORMAL,,0.4,0.09, 163, 153, 136, CHARGE_BEAM_FAST HIDDEN_POWER_FAST,SOLAR_BEAM HYPER_BEAM ZAP_CANNON, TACKLE_FAST ZEN_HEADBUTT_FAST, SIGNAL_BEAM PSYBEAM DISCHARGE, 50000,50, , 
137,PORYGON,PURIFIED,POKEMON_TYPE_NORMAL,,0.4,0.09, 163, 153, 136, CHARGE_BEAM_FAST HIDDEN_POWER_FAST,SOLAR_BEAM HYPER_BEAM ZAP_CANNON, TACKLE_FAST ZEN_HEADBUTT_FAST, SIGNAL_BEAM PSYBEAM DISCHARGE, 40000,40, , 
137,PORYGON,SHADOW,POKEMON_TYPE_NORMAL,,0.05,0.09, 163, 153, 136, CHARGE_BEAM_FAST HIDDEN_POWER_FAST,SOLAR_BEAM HYPER_BEAM ZAP_CANNON, TACKLE_FAST ZEN_HEADBUTT_FAST, SIGNAL_BEAM PSYBEAM DISCHARGE, 60000,60, 3000, 3
138,OMANYTE,,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 111, 155, 153, WATER_GUN_FAST MUD_SHOT_FAST,ANCIENT_POWER BUBBLE_BEAM ROCK_BLAST, , ROCK_TOMB BRINE, 75000,75, , 
138,OMANYTE,NORMAL,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 111, 155, 153, WATER_GUN_FAST MUD_SHOT_FAST,ANCIENT_POWER BUBBLE_BEAM ROCK_BLAST, , ROCK_TOMB BRINE, 75000,75, , 
138,OMANYTE,PURIFIED,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 111, 155, 153, WATER_GUN_FAST MUD_SHOT_FAST,ANCIENT_POWER BUBBLE_BEAM ROCK_BLAST, , ROCK_TOMB BRINE, 60000,60, , 
138,OMANYTE,SHADOW,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.05,0.09, 111, 155, 153, WATER_GUN_FAST MUD_SHOT_FAST,ANCIENT_POWER BUBBLE_BEAM ROCK_BLAST, , ROCK_TOMB BRINE, 90000,90, 5000, 5
139,OMASTAR,,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 172, 207, 201, MUD_SHOT_FAST WATER_GUN_FAST,ANCIENT_POWER HYDRO_PUMP ROCK_BLAST, ROCK_THROW_FAST, ROCK_SLIDE, 75000,75, , 
139,OMASTAR,NORMAL,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 172, 207, 201, MUD_SHOT_FAST WATER_GUN_FAST,ANCIENT_POWER HYDRO_PUMP ROCK_BLAST, ROCK_THROW_FAST, ROCK_SLIDE, 75000,75, , 
139,OMASTAR,PURIFIED,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 172, 207, 201, MUD_SHOT_FAST WATER_GUN_FAST,ANCIENT_POWER HYDRO_PUMP ROCK_BLAST, ROCK_THROW_FAST, ROCK_SLIDE, 60000,60, , 
139,OMASTAR,SHADOW,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.05,0.05, 172, 207, 201, MUD_SHOT_FAST WATER_GUN_FAST,ANCIENT_POWER HYDRO_PUMP ROCK_BLAST, ROCK_THROW_FAST, ROCK_SLIDE, 90000,90, 5000, 5
140,KABUTO,,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 102, 148, 140, SCRATCH_FAST MUD_SHOT_FAST,ANCIENT_POWER AQUA_JET ROCK_TOMB, , , 75000,75, , 
140,KABUTO,NORMAL,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 102, 148, 140, SCRATCH_FAST MUD_SHOT_FAST,ANCIENT_POWER AQUA_JET ROCK_TOMB, , , 75000,75, , 
140,KABUTO,PURIFIED,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.4,0.09, 102, 148, 140, SCRATCH_FAST MUD_SHOT_FAST,ANCIENT_POWER AQUA_JET ROCK_TOMB, , , 60000,60, , 
140,KABUTO,SHADOW,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.05,0.09, 102, 148, 140, SCRATCH_FAST MUD_SHOT_FAST,ANCIENT_POWER AQUA_JET ROCK_TOMB, , , 90000,90, 5000, 5
141,KABUTOPS,,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 155, 220, 186, MUD_SHOT_FAST ROCK_SMASH_FAST WATERFALL_FAST,ANCIENT_POWER WATER_PULSE STONE_EDGE, FURY_CUTTER_FAST, , 75000,75, , 
141,KABUTOPS,NORMAL,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 155, 220, 186, MUD_SHOT_FAST ROCK_SMASH_FAST WATERFALL_FAST,ANCIENT_POWER WATER_PULSE STONE_EDGE, FURY_CUTTER_FAST, , 75000,75, , 
141,KABUTOPS,PURIFIED,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.15,0.05, 155, 220, 186, MUD_SHOT_FAST ROCK_SMASH_FAST WATERFALL_FAST,ANCIENT_POWER WATER_PULSE STONE_EDGE, FURY_CUTTER_FAST, , 60000,60, , 
141,KABUTOPS,SHADOW,POKEMON_TYPE_ROCK,POKEMON_TYPE_WATER,0.05,0.05, 155, 220, 186, MUD_SHOT_FAST ROCK_SMASH_FAST WATERFALL_FAST,ANCIENT_POWER WATER_PULSE STONE_EDGE, FURY_CUTTER_FAST, , 90000,90, 5000, 5
